"time" "obs"
"5347" 1977.50125380518 1.19
"5348" 1977.50051179604 1.14
"5349" 1977.50091133942 1.09
"5350" 1977.50692922374 0.855
"5351" 1977.50929033486 0.742
"5352" 1977.51337709285 0.742
"5353" 1977.5135521309 0.661
"5354" 1977.51553843227 0.661
"5355" 1977.51579337900 0.742
"5356" 1977.51655441400 0.661
"5357" 1977.51771118721 0.661
"5358" 1977.51802701674 0.581
"5359" 1977.51862062405 0.742
"5360" 1977.5187956621 0.91
"5361" 1977.51906012177 1
"5362" 1977.51936834094 1
"5363" 1977.51952054795 1.53
"5364" 1977.52002283105 1.48
"5365" 1977.52023401826 1.41
"5366" 1977.52054414003 1.41
"5367" 1977.52080098935 1.3
"5368" 1977.52268074581 0.91
"5369" 1977.52320205479 1
"5370" 1977.52342846271 0.823
"5371" 1977.52584284627 0.91
"5372" 1977.52607876712 0.823
"5373" 1977.52733066971 0.823
"5374" 1977.52754375951 0.742
"5375" 1977.53024923897 0.742
"5376" 1977.53182838661 0.581
"5377" 1977.53248668189 0.661
"5378" 1977.53283675799 0.581
"5379" 1977.53366818874 0.661
"5380" 1977.54107496195 0.5
"5381" 1977.54477929985 0.449
"5382" 1977.5448021309 0.5
"5383" 1977.54497526636 1.14
"5384" 1977.54505707763 1.53
"5385" 1977.54508371385 1.48
"5386" 1977.54545662100 0.91
"5387" 1977.54609208524 0.742
"5388" 1977.54659436834 0.661
"5389" 1977.54675608828 1.09
"5390" 1977.54695205479 0.91
"5391" 1977.54766933029 0.855
"5392" 1977.55173515982 0.581
"5393" 1977.55285578387 0.581
"5394" 1977.55315449011 0.661
"5395" 1977.55342846271 0.661
"5396" 1977.55353120244 1.14
"5397" 1977.55355783866 1.3
"5398" 1977.55371385084 1.48
"5399" 1977.55387366819 1.81
"5400" 1977.55402968037 1.81
"5401" 1977.55418188737 1.67
"5402" 1977.55449961948 1.67
"5403" 1977.55539573820 1.3
"5404" 1977.55624048706 1.09
"5405" 1977.55672754947 1.14
"5406" 1977.55691780822 1.19
"5407" 1977.55725646880 1.19
"5408" 1977.55781202435 1.41
"5409" 1977.55904109589 1.48
"5410" 1977.55936073059 1.94
"5411" 1977.55945015221 2.35
"5412" 1977.55971651446 3.91
"5413" 1977.55983257230 3.91
"5414" 1977.56012747336 3.36
"5415" 1977.56093607306 2.86
"5416" 1977.56187214612 2.35
"5417" 1977.56230403349 2.35
"5418" 1977.56402016743 1.94
"5419" 1977.56712709285 1.53
"5420" 1977.56789193303 1.53
"5421" 1977.56820205479 1.67
"5422" 1977.56841894977 1.67
"5423" 1977.56982686454 1.3
"5424" 1977.57120243531 1.3
"5425" 1977.57259703196 1.09
"5426" 1977.57396689498 1.09
"5427" 1977.57580479452 0.91
"5428" 1977.576402207 1
"5429" 1977.57691971081 1.3
"5430" 1977.57723934551 1.3
"5431" 1977.57850266362 1.14
"5432" 1977.57866818874 1.3
"5433" 1977.58393645358 0.91
"5434" 1977.58422184170 1
"5435" 1977.58585616438 0.91
"5436" 1977.58613964992 0.823
"5437" 1977.58768645358 0.823
"5438" 1977.59066019787 0.742
"5439" 1977.59092275495 0.661
"5440" 1977.59140791476 0.661
"5441" 1977.59159436834 1
"5442" 1977.59168759513 1.48
"5443" 1977.59173515982 1.81
"5444" 1977.59225646880 1.48
"5445" 1977.59312975647 1
"5446" 1977.59396118721 1
"5447" 1977.59405060883 1.09
"5448" 1977.59669140030 0.91
"5449" 1977.59694063927 0.823
"5450" 1977.60224315068 0.742
"5451" 1977.60237252664 0.581
"5452" 1977.60453957382 0.742
"5453" 1977.60463089802 1.14
"5454" 1977.60469368341 1.48
"5455" 1977.60480403349 2.21
"5456" 1977.60492199391 1.53
"5457" 1977.60517503805 3.02
"5458" 1977.60556316591 2.21
"5459" 1977.60701484018 1.53
"5460" 1977.60951864536 1.41
"5461" 1977.61044520548 1.19
"5462" 1977.61162100457 1.14
"5463" 1977.61174086758 1.09
"5464" 1977.61221270928 1.09
"5465" 1977.61359018265 0.91
"5466" 1977.61424847793 0.91
"5467" 1977.61441019787 1
"5468" 1977.61553843227 0.855
"5469" 1977.61568873668 0.823
"5470" 1977.61774353120 0.823
"5471" 1977.61860730594 0.742
"5472" 1977.61869101979 1.14
"5473" 1977.61896118721 2.69
"5474" 1977.61906963470 3.02
"5475" 1977.61918188737 3.02
"5476" 1977.61943112633 2.21
"5477" 1977.61992770167 2.21
"5478" 1977.62094368341 1.67
"5479" 1977.62158485540 1.41
"5480" 1977.62201293760 1.41
"5481" 1977.62323820396 1.3
"5482" 1977.62405060883 1.09
"5483" 1977.62584094368 1.09
"5484" 1977.62602359209 1
"5485" 1977.62857496195 1
"5486" 1977.62965943683 0.855
"5487" 1977.62979832572 0.823
"5488" 1977.63084665145 0.855
"5489" 1977.63132229833 0.91
"5490" 1977.63225456621 0.742
"5491" 1977.63348363775 0.742
"5492" 1977.63366818874 0.823
"5493" 1977.63500190259 0.742
"5494" 1977.63520738204 0.661
"5495" 1977.63615487062 0.661
"5496" 1977.63636035008 0.742
"5497" 1977.6374543379 0.661
"5498" 1977.63779870624 0.581
"5499" 1977.63886225266 0.581
"5500" 1977.64031392694 0.661
"5501" 1977.64058028919 0.581
"5502" 1977.64169520548 0.581
"5503" 1977.64190639269 0.661
"5504" 1977.64310882801 0.581
"5505" 1977.64334474886 0.5
"5506" 1977.64441780822 0.5
"5507" 1977.64491057839 0.581
"5508" 1977.64537671233 0.5
"5509" 1977.64974505327 0.449
"5510" 1977.65024923897 0.5
"5511" 1977.65054223744 0.5
"5512" 1977.6511434551 0.661
"5513" 1977.66061263318 0.5
"5514" 1977.66192161339 1
"5515" 1977.66238203957 0.91
"5516" 1977.66598744292 0.91
"5517" 1977.66614726027 1.48
"5518" 1977.66632990868 2.35
"5519" 1977.66647260274 3.19
"5520" 1977.66670091324 3.36
"5521" 1977.66719368341 5.18
"5522" 1977.66762366819 3.72
"5523" 1977.66828767123 2.69
"5524" 1977.67024543379 2.08
"5525" 1977.67282153729 1.81
"5526" 1977.67363013699 1.41
"5527" 1977.67569254186 1.53
"5528" 1977.67589421613 1.3
"5529" 1977.68613394216 0.91
"5530" 1977.68637747336 1.53
"5531" 1977.68665905632 1.3
"5532" 1977.68888318113 1
"5533" 1977.68926179604 1.09
"5534" 1977.69518835616 0.823
"5535" 1977.70236681887 0.661
"5536" 1977.70540715373 0.661
"5537" 1977.70658295282 0.581
"5538" 1977.70827815830 0.581
"5539" 1977.71265030441 0.5
"5540" 1977.71332572298 0.823
"5541" 1977.71378805175 0.823
"5542" 1977.71446727549 0.742
"5543" 1977.71460426180 0.855
"5544" 1977.71469748858 1.48
"5545" 1977.71479452055 2.35
"5546" 1977.71488394216 3.36
"5547" 1977.71508181126 5
"5548" 1977.71520738204 4.81
"5549" 1977.71538812785 3.36
"5550" 1977.71553843227 3.02
"5551" 1977.71594368341 2.35
"5552" 1977.71632990868 2.08
"5553" 1977.71707382040 1.67
"5554" 1977.71731925419 2.08
"5555" 1977.71738203957 1.94
"5556" 1977.71786529680 1.67
"5557" 1977.71953957382 1.48
"5558" 1977.72205479452 1.3
"5559" 1977.72428462709 1.3
"5560" 1977.72539573820 1.09
"5561" 1977.72723744292 1
"5562" 1977.7275304414 0.91
"5563" 1977.72856544901 0.823
"5564" 1977.72994672755 0.91
"5565" 1977.73120814307 0.823
"5566" 1977.7314326484 0.742
"5567" 1977.73266933029 0.823
"5568" 1977.73411339422 0.661
"5569" 1977.7348173516 0.661
"5570" 1977.73504756469 0.742
"5571" 1977.73653538813 0.661
"5572" 1977.73673135464 0.581
"5573" 1977.73752283105 0.581
"5574" 1977.7376978691 0.823
"5575" 1977.73795091324 0.855
"5576" 1977.73816590563 1.19
"5577" 1977.73861681887 1.48
"5578" 1977.73865106545 1.67
"5579" 1977.73926560122 1.67
"5580" 1977.73988584475 1.53
"5581" 1977.74003995434 1.94
"5582" 1977.74042998478 1.94
"5583" 1977.74167617960 1.53
"5584" 1977.74203196347 1.48
"5585" 1977.74503424658 1.14
"5586" 1977.74583333333 1.14
"5587" 1977.74616057839 1.3
"5588" 1977.74665905632 2.69
"5589" 1977.74677891933 2.69
"5590" 1977.74739726027 2.21
"5591" 1977.74833333333 1.94
"5592" 1977.75302701674 1.3
"5593" 1977.75477739726 1.3
"5594" 1977.75574771689 1.19
"5595" 1977.76082001522 0.91
"5596" 1977.76296042618 0.91
"5597" 1977.76409436834 0.823
"5598" 1977.76592846271 0.823
"5599" 1977.76633371385 0.742
"5600" 1977.76878805175 0.742
"5601" 1977.76940449011 0.661
"5602" 1977.77206430746 0.661
"5603" 1977.77222412481 0.581
"5604" 1977.77300228310 0.581
"5605" 1977.77322298326 0.661
"5606" 1977.78091133942 0.5
"5607" 1977.78198820396 0.581
"5608" 1977.7823934551 0.5
"5609" 1977.78298325723 0.5
"5610" 1977.78410958904 0.449
"5611" 1977.78437975647 0.5
"5612" 1977.78678462709 0.449
"5613" 1977.78723554033 0.5
"5614" 1977.78953576865 0.398
"5615" 1977.78994672755 0.449
"5616" 1977.79119101979 0.449
"5617" 1977.7923173516 0.398
"5618" 1977.7926065449 0.449
"5619" 1977.79492579909 0.346
"5620" 1977.79530821918 0.398
"5621" 1977.79586757991 0.398
"5622" 1977.79623287671 0.346
"5623" 1977.79921803653 0.398
"5624" 1977.79971651446 0.346
"5625" 1977.80049847793 0.346
"5626" 1977.80108066971 0.398
"5627" 1977.8014478691 0.346
"5628" 1977.81101788432 0.295
"5629" 1977.81544520548 0.295
"5630" 1977.81825342466 0.346
"5631" 1977.81836377473 0.5
"5632" 1977.81843797565 0.661
"5633" 1977.81862633181 0.5
"5634" 1977.82020167428 0.346
"5635" 1977.82039573820 0.398
"5636" 1977.82058599696 0.346
"5637" 1977.82602739726 0.295
"5638" 1977.83830859970 0.295
"5639" 1977.83863013699 0.346
"5640" 1977.83974695586 0.346
"5641" 1977.84037671233 0.295
"5642" 1977.84078006088 0.295
"5643" 1977.84187214612 0.398
"5644" 1977.84248097412 0.398
"5645" 1977.84390601218 0.346
"5646" 1977.84542617960 0.346
"5647" 1977.84704337900 0.295
"5648" 1977.84734398782 0.346
"5649" 1977.85256278539 0.251
"5650" 1977.85326293760 0.398
"5651" 1977.85334284627 0.5
"5652" 1977.85367009132 1.19
"5653" 1977.85416856925 1.3
"5654" 1977.85460806697 1.14
"5655" 1977.85563165906 0.823
"5656" 1977.85590563166 0.581
"5657" 1977.85745053272 0.5
"5658" 1977.85899543379 0.449
"5659" 1977.85934170472 0.398
"5660" 1977.86022450533 0.398
"5661" 1977.86074391172 0.449
"5662" 1977.86112252664 0.449
"5663" 1977.86144596651 0.398
"5664" 1977.86205479452 0.398
"5665" 1977.86231164384 0.346
"5666" 1977.86406202435 0.346
"5667" 1977.86607115677 0.295
"5668" 1977.87201864536 0.295
"5669" 1977.87306697108 0.251
"5670" 1977.89671993912 0.251
"5671" 1977.89685121766 0.346
"5672" 1977.89696156773 0.346
"5673" 1977.89718797565 0.449
"5674" 1977.89723744292 0.5
"5675" 1977.89743150685 0.823
"5676" 1977.89799277017 0.581
"5677" 1977.89832382040 0.5
"5678" 1977.89865296804 0.449
"5679" 1977.89900114155 0.449
"5680" 1977.89916095890 0.398
"5681" 1977.89954337900 0.398
"5682" 1977.89976407915 0.346
"5683" 1977.90186263318 0.346
"5684" 1977.90199771690 0.5
"5685" 1977.90220319635 0.855
"5686" 1977.9025608828 1.41
"5687" 1977.90278348554 1.41
"5688" 1977.90299657534 1.3
"5689" 1977.90335426180 1.53
"5690" 1977.90365677321 3.02
"5691" 1977.90401255708 3.36
"5692" 1977.90471080670 2.08
"5693" 1977.90569254186 1.53
"5694" 1977.90730022831 1.19
"5695" 1977.90807077626 1.67
"5696" 1977.90850266362 1.48
"5697" 1977.91011225266 1.14
"5698" 1977.91049277017 1.09
"5699" 1977.91075152207 1
"5700" 1977.91186263318 1
"5701" 1977.91375 0.91
"5702" 1977.91398592085 0.823
"5703" 1977.91644025875 0.823
"5704" 1977.92024923897 0.661
"5705" 1977.92044520548 0.823
"5706" 1977.91792998478 0.855
"5707" 1977.91807077626 1
"5708" 1977.91835996956 1.09
"5709" 1977.91954147641 0.823
"5710" 1977.92142884323 0.742
"5711" 1977.92191780822 0.661
"5712" 1977.9226369863 0.742
"5713" 1977.92381849315 0.742
"5714" 1977.92403158295 0.823
"5715" 1977.93281582953 0.581
"5716" 1977.93344558600 0.5
"5717" 1977.93553272451 0.581
"5718" 1977.93902777778 0.5
"5719" 1977.94252283105 0.449
"5720" 1977.94266552511 0.398
"5721" 1977.94298896499 0.398
"5722" 1977.94315068493 0.449
"5723" 1977.94508751903 0.449
"5724" 1977.9452435312 0.398
"5725" 1977.94932267884 0.449
"5726" 1977.94950342466 0.346
"5727" 1977.94982876712 0.398
"5728" 1977.95172754947 0.398
"5729" 1977.95216324201 0.5
"5730" 1977.95241057839 0.742
"5731" 1977.95251141553 1.14
"5732" 1977.95257990868 1.48
"5733" 1977.95282153729 3.02
"5734" 1977.95295852359 3.02
"5735" 1977.95304033486 2.86
"5736" 1977.95317922374 2.35
"5737" 1977.95341894977 1.94
"5738" 1977.95365106545 1.67
"5739" 1977.95406012177 1.41
"5740" 1977.95465943683 1.19
"5741" 1977.95492579909 2.35
"5742" 1977.95505136986 3.02
"5743" 1977.95516362253 2.52
"5744" 1977.95531963470 2.35
"5745" 1977.95578767123 1.94
"5746" 1977.95629756469 1.94
"5747" 1977.95686834094 2.21
"5748" 1977.95736681887 2.21
"5749" 1977.95799277017 1.94
"5750" 1977.96162100457 1.81
"5751" 1977.96209855403 1.81
"5752" 1977.96237252664 1.94
"5753" 1977.96908105023 1.3
"5754" 1977.97504756469 1.14
"5755" 1977.98171613394 0.855
"5756" 1977.98292617960 0.855
"5757" 1977.98315829528 1.14
"5758" 1977.98335045662 1.48
"5759" 1977.98374619483 2.35
"5760" 1977.98417427702 1.94
"5761" 1977.98483828006 1.81
"5762" 1977.98531773212 1.53
"5763" 1977.98820776256 1.3
"5764" 1977.99288051750 1.14
"5765" 1977.99311453577 1.09
"5766" 1977.99523401826 1.09
"5767" 1978.00951864536 0.742
"5768" 1978.01682648402 0.661
"5769" 1978.01717275495 0.855
"5770" 1978.01751902588 1.48
"5771" 1978.01810312024 3.02
"5772" 1978.01870624049 2.21
"5773" 1978.01967275495 1.81
"5774" 1978.02209474886 1.48
"5775" 1978.02223173516 1.41
"5776" 1978.02246765601 1.53
"5777" 1978.02266552511 1.81
"5778" 1978.02271689498 2.35
"5779" 1978.02297945205 5.9
"5780" 1978.02345700152 4.45
"5781" 1978.02360920852 5.18
"5782" 1978.02383181126 5.36
"5783" 1978.02476598174 4.63
"5784" 1978.02488584475 4.09
"5785" 1978.02557077626 4.27
"5786" 1978.02579147641 3.91
"5787" 1978.02956430746 3.02
"5788" 1978.03435312024 2.35
"5789" 1978.03496575342 2.35
"5790" 1978.03533866058 2.52
"5791" 1978.03618531202 2.35
"5792" 1978.03872526636 1.94
"5793" 1978.04416856925 1.48
"5794" 1978.05313356164 0.91
"5795" 1978.0537195586 1.09
"5796" 1978.05752283105 0.91
"5797" 1978.05862442922 1
"5798" 1978.05948439878 1
"5799" 1978.06049467275 1.09
"5800" 1978.06115296804 1
"5801" 1978.06230022831 1
"5802" 1978.06341894977 0.91
"5803" 1978.06424467276 0.91
"5804" 1978.0649695586 1.19
"5805" 1978.06625380517 1
"5806" 1978.06721461187 0.91
"5807" 1978.06826484018 0.91
"5808" 1978.06845129376 1
"5809" 1978.0686434551 1.48
"5810" 1978.06874429224 1.81
"5811" 1978.06884893455 1.94
"5812" 1978.06898592085 1.94
"5813" 1978.06931887367 1.67
"5814" 1978.07060692542 1.3
"5815" 1978.07224885845 1.3
"5816" 1978.07241057839 1.19
"5817" 1978.07501902588 1.19
"5818" 1978.07589421613 1.67
"5819" 1978.07623097412 1.67
"5820" 1978.07821347032 1.41
"5821" 1978.07898592085 1.53
"5822" 1978.08162290715 1.41
"5823" 1978.08380136986 1.48
"5824" 1978.08433409437 1.94
"5825" 1978.08488584475 2.21
"5826" 1978.08623097412 1.94
"5827" 1978.09072869102 1.81
"5828" 1978.09183789954 1.67
"5829" 1978.09586948250 1.67
"5830" 1978.0962956621 1.94
"5831" 1978.09747526636 1.81
"5832" 1978.09793569254 2.35
"5833" 1978.09830289193 5
"5834" 1978.09850076104 3.54
"5835" 1978.09999429224 2.69
"5836" 1978.10175989346 2.35
"5837" 1978.11074961948 1.81
"5838" 1978.11109208524 1.67
"5839" 1978.11681887367 1.53
"5840" 1978.11735540335 1.67
"5841" 1978.11906202435 1.41
"5842" 1978.12540715373 1.09
"5843" 1978.13026445967 1.09
"5844" 1978.13697488584 0.91
"5845" 1978.13730403349 0.823
"5846" 1978.14225076104 0.91
"5847" 1978.14275875190 0.823
"5848" 1978.1474695586 0.855
"5849" 1978.14774923896 0.91
"5850" 1978.14909817352 0.823
"5851" 1978.14941780822 0.91
"5852" 1978.15050038052 0.91
"5853" 1978.15110350076 1.53
"5854" 1978.15155821918 2.52
"5855" 1978.15258561644 3.19
"5856" 1978.15311453577 2.86
"5857" 1978.15333523592 3.54
"5858" 1978.15372716895 3.19
"5859" 1978.15393835616 3.54
"5860" 1978.15411719939 4.45
"5861" 1978.15446537291 4.09
"5862" 1978.15568683409 3.36
"5863" 1978.16137747336 2.35
"5864" 1978.16826484018 1.94
"5865" 1978.16863394216 2.08
"5866" 1978.17011605784 2.08
"5867" 1978.17202435312 1.81
"5868" 1978.16511605784 1.81
"5869" 1978.16577625571 1.94
"5870" 1978.16638888889 2.86
"5871" 1978.16716133942 5.72
"5872" 1978.16728691020 5.72
"5873" 1978.1674695586 6.66
"5874" 1978.16761035008 6.45
"5875" 1978.16776065449 5.9
"5876" 1978.16798896499 4.81
"5877" 1978.17056316591 5
"5878" 1978.17110350076 4.81
"5879" 1978.17298515982 3.91
"5880" 1978.17349695586 3.91
"5881" 1978.17444634703 3.54
"5882" 1978.17820966514 3.02
"5883" 1978.17850646880 3.36
"5884" 1978.17918188737 3.36
"5885" 1978.17933789954 3.19
"5886" 1978.17972792998 3.19
"5887" 1978.18207762557 2.69
"5888" 1978.18434170472 2.69
"5889" 1978.18812595129 2.08
"5890" 1978.19419140030 1.81
"5891" 1978.19886796043 1.41
"5892" 1978.20546423135 1.19
"5893" 1978.20612442922 1.53
"5894" 1978.20648211568 1.53
"5895" 1978.20672754947 2.35
"5896" 1978.20718797565 4.81
"5897" 1978.20770357686 5
"5898" 1978.20787671233 5.9
"5899" 1978.20821537291 6.45
"5900" 1978.20833143075 5.54
"5901" 1978.20856544901 5.72
"5902" 1978.20934170472 5
"5903" 1978.20961567732 5
"5904" 1978.21012747336 5.54
"5905" 1978.21063926941 5
"5906" 1978.21365106545 4.09
"5907" 1978.21463280061 4.09
"5908" 1978.21508751903 4.63
"5909" 1978.21542998478 4.27
"5910" 1978.2173934551 3.54
"5911" 1978.21793949772 3.54
"5912" 1978.22147260274 3.02
"5913" 1978.22384893455 2.69
"5914" 1978.22406773212 2.52
"5915" 1978.22814687976 2.08
"5916" 1978.22862442922 2.21
"5917" 1978.23225456621 1.94
"5918" 1978.23335426180 2.69
"5919" 1978.23360159817 2.52
"5920" 1978.23511415525 2.21
"5921" 1978.23674086758 2.08
"5922" 1978.23714421613 2.21
"5923" 1978.23862442922 2.21
"5924" 1978.25092465753 1.81
"5925" 1978.25112062405 2.35
"5926" 1978.25141362253 3.36
"5927" 1978.25172564688 3.02
"5928" 1978.25267503805 2.35
"5929" 1978.26549657534 1.48
"5930" 1978.27645738204 1.09
"5931" 1978.28801750381 0.91
"5932" 1978.28936263318 1
"5933" 1978.29191210046 0.91
"5934" 1978.29223934551 1.19
"5935" 1978.29312785388 1.14
"5936" 1978.29359018265 1
"5937" 1978.29700913242 0.91
"5938" 1978.29800418569 1
"5939" 1978.30176750381 0.855
"5940" 1978.30192541857 0.91
"5941" 1978.30211757991 1.3
"5942" 1978.30216324201 1.48
"5943" 1978.30235159817 2.35
"5944" 1978.30249809741 3.19
"5945" 1978.3026065449 3.36
"5946" 1978.3026978691 3.72
"5947" 1978.30290905632 4.09
"5948" 1978.30302130898 4.81
"5949" 1978.30333333333 5.18
"5950" 1978.30375761035 4.09
"5951" 1978.30403538813 5
"5952" 1978.30445205479 5.18
"5953" 1978.30481735160 4.63
"5954" 1978.30539573820 4.45
"5955" 1978.30565068493 5.36
"5956" 1978.30622716895 5
"5957" 1978.30653538813 4.45
"5958" 1978.30769977169 3.72
"5959" 1978.31027397260 3.36
"5960" 1978.31077625571 3.72
"5961" 1978.31167617960 3.36
"5962" 1978.31189497717 3.72
"5963" 1978.31297184170 3.19
"5964" 1978.31355593607 3.54
"5965" 1978.31406773212 3.91
"5966" 1978.31699961948 3.36
"5967" 1978.31728310502 3.54
"5968" 1978.31867579909 3.54
"5969" 1978.31906392694 3.36
"5970" 1978.32058028919 3.36
"5971" 1978.32121765601 3.54
"5972" 1978.32153348554 4.09
"5973" 1978.32180745814 4.09
"5974" 1978.32230022831 3.72
"5975" 1978.32479642314 3.91
"5976" 1978.32604261796 3.54
"5977" 1978.32630136986 3.91
"5978" 1978.32784627093 3.36
"5979" 1978.33106164384 3.19
"5980" 1978.33343226788 2.69
"5981" 1978.33363013699 2.52
"5982" 1978.33389840183 2.35
"5983" 1978.33419710807 2.52
"5984" 1978.33845319635 1.94
"5985" 1978.34141362253 1.94
"5986" 1978.35299657534 1.3
"5987" 1978.35564307458 1.19
"5988" 1978.35743150685 1.14
"5989" 1978.35768074581 1.09
"5990" 1978.35942922374 1.14
"5991" 1978.35965372907 1.3
"5992" 1978.36259322679 1.09
"5993" 1978.36417808219 1.09
"5994" 1978.36488203957 1
"5995" 1978.36503995434 1.09
"5996" 1978.36711187215 1.09
"5997" 1978.36730022831 1
"5998" 1978.3674543379 1
"5999" 1978.36771879756 1.09
"6000" 1978.36867579909 1.19
"6001" 1978.36924847793 1.81
"6002" 1978.36960426180 1.94
"6003" 1978.36999048706 1.94
"6004" 1978.37063165906 1.67
"6005" 1978.37413051750 1.67
"6006" 1978.37465182648 2.08
"6007" 1978.37507229833 2.08
"6008" 1978.37684931507 1.67
"6009" 1978.38119292237 1.67
"6010" 1978.38141552511 1.81
"6011" 1978.38315258752 1.81
"6012" 1978.38410578387 1.67
"6013" 1978.38476407915 1.67
"6014" 1978.38535578387 1.94
"6015" 1978.38682458143 1.81
"6016" 1978.38737633181 2.08
"6017" 1978.38828576865 1.94
"6018" 1978.39401255708 1.67
"6019" 1978.39423706240 1.81
"6020" 1978.39480783866 1.81
"6021" 1978.39686453577 1.41
"6022" 1978.40132229833 1.48
"6023" 1978.40156392694 1.53
"6024" 1978.40408675799 1.41
"6025" 1978.40517503805 1.41
"6026" 1978.40645167428 1.3
"6027" 1978.40755517504 1.3
"6028" 1978.40776065449 1.41
"6029" 1978.40890601218 1.19
"6030" 1978.41037100457 1.19
"6031" 1978.41070015221 1.3
"6032" 1978.41222031963 1.19
"6033" 1978.41281202435 1.81
"6034" 1978.41335996956 1.81
"6035" 1978.41766933029 1.48
"6036" 1978.41811073059 1.41
"6037" 1978.42058028919 1.53
"6038" 1978.42079718417 1.3
"6039" 1978.42118721461 1.41
"6040" 1978.4213717656 1.3
"6041" 1978.42562595129 1.3
"6042" 1978.42602929985 1.09
"6043" 1978.42803272451 1.14
"6044" 1978.42815068493 1.19
"6045" 1978.42891933029 1.09
"6046" 1978.43078196347 1.14
"6047" 1978.43096080670 1.41
"6048" 1978.4313717656 1.19
"6049" 1978.43217656012 1.3
"6050" 1978.43439307458 1.09
"6051" 1978.43537100457 1.19
"6052" 1978.43557077626 1.09
"6053" 1978.43900684932 1.14
"6054" 1978.43926750381 1.19
"6055" 1978.44065639269 1.09
"6056" 1978.44308409437 1.09
"6057" 1978.44338850837 0.91
"6058" 1978.44853881279 0.91
"6059" 1978.44906963470 1.3
"6060" 1978.44961757991 1.19
"6061" 1978.4497716895 1.3
"6062" 1978.45059550989 1.3
"6063" 1978.45215563166 1.41
"6064" 1978.45299657534 1.3
"6065" 1978.45551750381 1.19
"6066" 1978.45591133942 1.41
